"H2"||"H"||2||43|||152|||||0|0|0|30|48|65|20|45|70|15|40|65|10|35|60|5|25|45||43.6|||0|||0.1|||0.6|||7.8|||35.1|||43.9||||||||5|12.5|20||||0.5|4.25|8||||0.85|0.9|0.95|||||1|||14|28|42|0.1|0.13|0.15|||||10.5|||3.5|||12||0|1.5|2.9|40|45|50|0|2.5|5|0|0|1|".05"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|30|40|50|||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"61670:75170"|"61670:2317416"
"H1"||"H"||1||0|||38|||||0|0|0|10|13|15|60|70|80|55|65|75|45|60|75|30|40|50||42.7|||0|||0.1|||0.6|||7.6|||34.4|||43.3||||||||10|14|18||||10|15|20||||0.85|0.9|0.95|||||0.95|||4|9|14|0.15|0.18|0.2|||||25.1|||14.1|||33||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".17"|".20"|0|0|0|0|0|0|0|0|0|0|0|0||||||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61670:75171"|"61670:2317445"
"H2"||"H"||2||38|||152|||||0|8|15|15|40|65|35|50|65|30|45|60|25|40|55|20|32.5|45||44.1|||0|||0.1|||0.6|||7.9|||35.5|||44.4||||||||5|11.5|18||||2|3.5|5||||0.85|0.9|0.95|||||0.99|||14|28|42|0.04|0.05|0.06|||||10.8|||3.4|||14||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".10"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61670:75171"|"61670:2317446"
"H1"||"H"||1||0|||18|||||0|3|5|15|23|30|80|87.5|95|70|80|90|45|55|65|20|25|30||66.8|||4.4|||14.3|||17.7|||19.8|||10.6|||19.2||||||||10|14|18||||3|4|5||||0.85|0.9|0.95||0.95|||0.95|||14|28|42|0.07|0.09|0.1|||||14.7|||6.8|||36||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".15"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|30|40|50|||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"61671:74794"|"61671:156109"
"H2"||"H"||2||18|||66|||||0|3|5|5|15|25|50|60|70|35|45|55|20|27.5|35|10|15|20||66.8|||4.4|||14.3|||17.7|||19.8|||10.6|||19.2||||||||10|14|18||||0.5|1.25|2||||0.85|0.9|0.95||0.97|||0.97|||14|28|42|0.07|0.09|0.1|||||9.9|||3.9|||23||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".10"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|20|30|40|||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"61671:74794"|"61671:156110"
"H3"||"H"||3||66|||152|||||0|3|5|5|18|30|50|65|80|40|55|70|25|35|45|10|17.5|25||66.8|||4.4|||14.3|||17.7|||19.8|||10.6|||19.2||||||||10|14|18||||0|0.25|0.5||||0.85|0.9|0.95||0.96|||0.96|||1.4|3|4|0.05|0.07|0.08|||||10.2|||3.6|||27||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".10"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|20|30|40|||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"61671:74794"|"61671:156111"
"H1"||"H"||1||0|||18|||||0|3|5|15|23|30|80|87.5|95|70|80|90|45|55|65|20|25|30||66.8|||4.4|||14.3|||17.7|||19.8|||10.6|||19.2||||||||10|14|18||||3|4|5||||0.85|0.9|0.95||0.95|||0.95|||14|28|42|0.07|0.09|0.1|||||14.7|||6.8|||36||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".15"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|30|40|50|||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"61672:74800"|"61672:2314396"
"H2"||"H"||2||18|||66|||||0|3|5|5|15|25|50|60|70|35|45|55|20|27.5|35|10|15|20||66.8|||4.4|||14.3|||17.7|||19.8|||10.6|||19.2||||||||10|14|18||||0.5|1.25|2||||0.85|0.9|0.95||0.97|||0.97|||14|28|42|0.07|0.09|0.1|||||9.9|||3.9|||23||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".10"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|20|30|40|||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"61672:74800"|"61672:2314397"
"H3"||"H"||3||66|||152|||||0|3|5|5|18|30|50|65|80|40|55|70|25|35|45|10|17.5|25||66.8|||4.4|||14.3|||17.7|||19.8|||10.6|||19.2||||||||10|14|18||||0|0.25|0.5||||0.85|0.9|0.95||0.96|||0.96|||1.4|3|4|0.05|0.07|0.08|||||10.2|||3.6|||27||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".10"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|20|30|40|||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"61672:74800"|"61672:2314398"
"H1"||"H"||1||0|||38|||||10|15|20|5|8|10|50|62.5|75|50|60|70|40|52.5|65|30|42.5|55||39.2|||3.5|||5|||6.8|||12.3|||11.6|||37.3||||||||20|23.5|27||||3|4.5|6||||1.2|1.3|1.4|||||1.39|||4|9|14|0.08|0.09|0.1|||||20|||11.2|||21||0|1.5|2.9|25|30|35|5|7.5|10|0|0|3|".20"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|15|20|25|||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"61673:75175"|"61673:157155"
"H2"||"H"||2||38|||89|||||0|8|15|20|38|55|45|55|65|35|47.5|60|30|45|60|25|37.5|50||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5||||||||27|30|33||||0.5|1.75|3||||1.2|1.3|1.4|||||1.45|||4|9|14|0.06|0.08|0.1|||||13|||7.3|||12||0|1.5|2.9|30|35|40|10|12.5|15|0|1|4|".15"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|15|17.5|20|||||||4.5|5|5.5|||||||||||||||||||||||||||||||||"61673:75175"|"61673:157156"
"H3"||"H"||3||89|||122|||||0|8|15|30|43|55|35|52.5|70|30|45|60|25|42.5|60|20|35|50||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||20|25|30||||0|0.25|0.5||||1.2|1.3|1.4|||||1.47|||4|9|14|0.05|0.07|0.08|||||10.4|||4.9|||10||0|1.5|2.9|25|30|35|5|7.5|10|0|0|2|".10"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||4.5|5|5.5|||||||||||||||||||||||||||||||||"61673:75175"|"61673:157157"
"H4"||"H"||4||122|||132||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"61673:75175"|"61673:157158"
"H1"||"H"||1||0|||38|||||10|15|20|5|8|10|50|62.5|75|50|60|70|40|52.5|65|30|42.5|55||39.2|||3.5|||5|||6.8|||12.3|||11.6|||37.3||||||||20|23.5|27||||3|4.5|6||||1.2|1.3|1.4|||||1.39|||4|9|14|0.08|0.09|0.1|||||20|||11.2|||21||0|1.5|2.9|25|30|35|5|7.5|10|0|0|3|".20"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|15|20|25|||||||4.5|5.3|6|||||||||||||||||||||||||||||||||"61674:75178"|"61674:2317503"
"H2"||"H"||2||38|||89|||||0|8|15|20|38|55|45|55|65|35|47.5|60|30|45|60|25|37.5|50||33.5|||3|||4.2|||5.8|||10.5|||10|||36.5||||||||27|30|33||||0.5|1.75|3||||1.2|1.3|1.4|||||1.45|||4|9|14|0.06|0.08|0.1|||||13|||7.3|||12||0|1.5|2.9|30|35|40|10|12.5|15|0|1|4|".15"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|15|17.5|20|||||||4.5|5|5.5|||||||||||||||||||||||||||||||||"61674:75178"|"61674:2317504"
"H3"||"H"||3||89|||122|||||0|8|15|30|43|55|35|52.5|70|30|45|60|25|42.5|60|20|35|50||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||20|25|30||||0|0.25|0.5||||1.2|1.3|1.4|||||1.47|||4|9|14|0.05|0.07|0.08|||||10.4|||4.9|||10||0|1.5|2.9|25|30|35|5|7.5|10|0|0|2|".10"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||4.5|5|5.5|||||||||||||||||||||||||||||||||"61674:75178"|"61674:2317505"
"H4"||"H"||4||122|||132||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"61674:75178"|"61674:2317506"
"H1"||"H"||1||0|||48|||||0|0|0|25|33|40|70|83|95|65|78|90|60|73|85|50|60|70||39.8|||3.5|||5|||6.9|||12.5|||11.9|||37.7||||||||18|22.5|27||||4|6|8||||0.85|0.9|0.95|||||0.95|||4|9|14|0.16|0.19|0.22|||||21.6|||9.9|||31||0|1.5|2.9|60|65|70|10|15|20|4|10|17|".20"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|40|50|60|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61674:75179"|"61674:2311299"
"H2"||"H"||2||48|||104|||||0|0|0|0|15|30|75|85|95|75|83|90|70|80|85|55|63|70||38|||3.4|||4.8|||6.6|||11.9|||11.3|||36||||||||22|26|30||||0.5|2.25|4||||0.9|1.05|1.2|||||1.11|||4|9|14|0.15|0.18|0.2|||||24.3|||11.2|||39||0|1.5|2.9|55|60|65|10|15|20|5|10|16|".17"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||4.5|5|5.5|||||||||||||||||||||||||||||||||"61674:75179"|"61674:2311300"
"H3"||"H"||3||104|||152|||||0|0|0|15|33|50|70|83|95|65|78|90|55|68|80|50|60|70||41.6|||3.9|||5.4|||7.3|||13|||12|||37.4||||||||15|21|27||||0|0.25|0.5||||0.9|1.05|1.2|||||1.12|||4|9|14|0.13|0.17|0.2|||||18.3|||6.7|||29||0|1.5|2.9|50|57.5|65|10|15|20|3|9|16|".15"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||3.5|4.5|5.5|||||||||||||||||||||||||||||||||"61674:75179"|"61674:2311301"
"H1"||"H"||1||0|||38|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|92.5|95|70|75|80||45.3|||4.5|||6.1|||8.1|||13.9|||12.7|||43.2||||||||9|11.5|14||||2|2.5|3||||1.35|1.38|1.4|||||1.44|||4|9|14|0.15|0.18|0.21|||||25.1|||9.5|||43||0|1.5|2.9|20|25|30|0|2.5|5|0|0|3|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5|7.5|10|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61675:75182"|"61675:157179"
"H2"||"H"||2||38|||122|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|92.5|95|70|75|80||42.1|||3.9|||5.5|||7.4|||13.1|||12.2|||37.9||||||||18|20|22||||0.5|1.25|2||||1.35|1.45|1.55|||||1.52|||4|9|14|0.15|0.18|0.21|||||28.1|||13.1|||41||0|1.5|2.9|20|25|30|0|2.5|5|0|0|3|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61675:75182"|"61675:157180"
"H3"||"H"||3||122|||152|||||0|0|0|0|0|0|40|57.5|75|25|42.5|60|15|27.5|40|10|17.5|25||68.5|||5.2|||14|||17|||20.4|||11.9|||24||||||||5|7.5|10||||0|0.25|0.5||||1.35|1.4|1.45|||||1.51|||14|28|42|0.04|0.07|0.1|||||8|||2.6|||18||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".20"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|5|7.5|10|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"61675:75182"|"61675:157181"
"H1"||"H"||1||0|||38|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|92.5|95|70|75|80||45.3|||4.5|||6.1|||8.1|||13.9|||12.7|||43.2||||||||9|11.5|14||||2|2.5|3||||1.35|1.38|1.4|||||1.44|||4|9|14|0.15|0.18|0.21|||||25.1|||9.5|||43||0|1.5|2.9|20|25|30|0|2.5|5|0|0|3|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5|7.5|10|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61676:75187"|"61676:2311341"
"H2"||"H"||2||38|||122|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|92.5|95|70|75|80||42.1|||3.9|||5.5|||7.4|||13.1|||12.2|||37.9||||||||18|20|22||||0.5|1.25|2||||1.35|1.45|1.55|||||1.52|||4|9|14|0.15|0.18|0.21|||||28.1|||13.1|||41||0|1.5|2.9|20|25|30|0|2.5|5|0|0|3|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61676:75187"|"61676:2311342"
"H3"||"H"||3||122|||152|||||0|0|0|0|0|0|40|57.5|75|25|42.5|60|15|27.5|40|10|17.5|25||68.5|||5.2|||14|||17|||20.4|||11.9|||24||||||||5|7.5|10||||0|0.25|0.5||||1.35|1.4|1.45|||||1.51|||14|28|42|0.04|0.07|0.1|||||8|||2.6|||18||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".20"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|5|7.5|10|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"61676:75187"|"61676:2311343"
"H1"||"H"||1||0|||38|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|92.5|95|70|75|80||45.3|||4.5|||6.1|||8.1|||13.9|||12.7|||43.2||||||||9|11.5|14||||2|2.5|3||||1.35|1.38|1.4|||||1.44|||4|9|14|0.15|0.18|0.21|||||25.1|||9.5|||43||0|1.5|2.9|20|25|30|0|2.5|5|0|0|3|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5|7.5|10|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61677:75192"|"61677:2311353"
"H2"||"H"||2||38|||122|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|92.5|95|70|75|80||42.1|||3.9|||5.5|||7.4|||13.1|||12.2|||37.9||||||||18|20|22||||0.5|1.25|2||||1.35|1.45|1.55|||||1.52|||4|9|14|0.15|0.18|0.21|||||28.1|||13.1|||41||0|1.5|2.9|20|25|30|0|2.5|5|0|0|3|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61677:75192"|"61677:2311354"
"H3"||"H"||3||122|||152|||||0|0|0|0|0|0|40|57.5|75|25|42.5|60|15|27.5|40|10|17.5|25||68.5|||5.2|||14|||17|||20.4|||11.9|||24||||||||5|7.5|10||||0|0.25|0.5||||1.35|1.4|1.45|||||1.51|||14|28|42|0.04|0.07|0.1|||||8|||2.6|||18||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".20"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|5|7.5|10|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"61677:75192"|"61677:2311355"
"H1"||"H"||1||0|||38|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|92.5|95|70|75|80||45.3|||4.5|||6.1|||8.1|||13.9|||12.7|||43.2||||||||9|11.5|14||||2|2.5|3||||1.35|1.38|1.4|||||1.44|||4|9|14|0.15|0.18|0.21|||||25.1|||9.5|||43||0|1.5|2.9|20|25|30|0|2.5|5|0|0|3|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|5|7.5|10|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61678:75197"|"61678:2311368"
"H2"||"H"||2||38|||122|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|92.5|95|70|75|80||42.1|||3.9|||5.5|||7.4|||13.1|||12.2|||37.9||||||||18|20|22||||0.5|1.25|2||||1.35|1.45|1.55|||||1.52|||4|9|14|0.15|0.18|0.21|||||28.1|||13.1|||41||0|1.5|2.9|20|25|30|0|2.5|5|0|0|3|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"61678:75197"|"61678:2311369"
"H3"||"H"||3||122|||152|||||0|0|0|0|0|0|40|57.5|75|25|42.5|60|15|27.5|40|10|17.5|25||68.5|||5.2|||14|||17|||20.4|||11.9|||24||||||||5|7.5|10||||0|0.25|0.5||||1.35|1.4|1.45|||||1.51|||14|28|42|0.04|0.07|0.1|||||8|||2.6|||18||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".20"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|5|7.5|10|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"61678:75197"|"61678:2311370"
"H1"||"H"||1||0|||25|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|85|92.5|100|80|85|90||11.7|||0.2|||0.4|||0.9|||3.5|||6.7|||69.8||||||||15|18.5|22||||2|3|4||||1.1|1.2|1.3|||||1.26|||4|9|14|0.19|0.2|0.21|||||27.3|||12.1|||49||0|1.5|2.9|30|32.5|35|0|2.5|5|0|2|5|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"61679:75201"|"61679:157236"
"H2"||"H"||2||25|||46|||||0|0|0|0|0|0|100|100|100|100|100|100|95|98|100|85|90|95||7.1|||0.4|||0.6|||1|||2.2|||2.9|||64.9||||||||22|28|30||||1|1.5|2||||1.15|1.25|1.3|||||1.31|||4|9|14|0.19|0.2|0.21|||||30.2|||15.7|||49||0|1.5|2.9|30|32|35|5|8|10|4|7|10|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61679:75201"|"61679:2311412"
"H3"||"H"||3||46|||117|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0.5|1.25|2||||1.2|1.25|1.3|||||1.43|||4|9|14|0.19|0.2|0.21|||||31|||16.9|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61679:75201"|"61679:157237"
"H4"||"H"||4||117|||152|||||0|0|0|0|0|0|75|88|100|70|85|100|65|83|100|60|80|100||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||0|0.25|0.5||||1.3|1.4|1.5|||||1.62|||1.4|3|4|0.15|0.16|0.17|||||29.8|||23.3|||37||3|4.5|5.9|40|45|50|15|20|25|7|16|29|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|20|22.5|25|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61679:75201"|"61679:157238"
"H1"||"H"||1||0|||25|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|85|92.5|100|80|85|90||11.7|||0.2|||0.4|||0.9|||3.5|||6.7|||69.8||||||||15|18.5|22||||2|3|4||||1.1|1.2|1.3|||||1.26|||4|9|14|0.19|0.2|0.21|||||27.3|||12.1|||49||0|1.5|2.9|30|32.5|35|0|2.5|5|0|2|5|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"61680:75206"|"61680:2311434"
"H2"||"H"||2||25|||46|||||0|0|0|0|0|0|100|100|100|100|100|100|95|98|100|85|90|95||7.1|||0.4|||0.6|||1|||2.2|||2.9|||64.9||||||||22|28|30||||1|1.5|2||||1.15|1.25|1.3|||||1.31|||4|9|14|0.19|0.2|0.21|||||30.2|||15.7|||49||0|1.5|2.9|30|32|35|5|8|10|4|7|10|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61680:75206"|"61680:2311435"
"H3"||"H"||3||46|||117|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0.5|1.25|2||||1.2|1.25|1.3|||||1.43|||4|9|14|0.19|0.2|0.21|||||31|||16.9|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61680:75206"|"61680:2317553"
"H4"||"H"||4||117|||152|||||0|0|0|0|0|0|75|88|100|70|85|100|65|83|100|60|80|100||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||0|0.25|0.5||||1.3|1.4|1.5|||||1.62|||1.4|3|4|0.15|0.16|0.17|||||29.8|||23.3|||37||3|4.5|5.9|40|45|50|15|20|25|7|16|29|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|20|22.5|25|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61680:75206"|"61680:2311437"
"H1"||"H"||1||0|||25|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|85|92.5|100|80|85|90||11.7|||0.2|||0.4|||0.9|||3.5|||6.7|||69.8||||||||15|18.5|22||||2|3|4||||1.1|1.2|1.3|||||1.26|||4|9|14|0.19|0.2|0.21|||||27.3|||12.1|||49||0|1.5|2.9|30|32.5|35|0|2.5|5|0|2|5|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"61681:75212"|"61681:2311450"
"H2"||"H"||2||25|||46|||||0|0|0|0|0|0|100|100|100|100|100|100|95|98|100|85|90|95||7.1|||0.4|||0.6|||1|||2.2|||2.9|||64.9||||||||22|28|30||||1|1.5|2||||1.15|1.25|1.3|||||1.31|||4|9|14|0.19|0.2|0.21|||||30.2|||15.7|||49||0|1.5|2.9|30|32|35|5|8|10|4|7|10|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61681:75212"|"61681:2311451"
"H3"||"H"||3||46|||117|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0.5|1.25|2||||1.2|1.25|1.3|||||1.43|||4|9|14|0.19|0.2|0.21|||||31|||16.9|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61681:75212"|"61681:2317558"
"H4"||"H"||4||117|||152|||||0|0|0|0|0|0|75|88|100|70|85|100|65|83|100|60|80|100||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||0|0.25|0.5||||1.3|1.4|1.5|||||1.62|||1.4|3|4|0.15|0.16|0.17|||||29.8|||23.3|||37||3|4.5|5.9|40|45|50|15|20|25|7|16|29|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|20|22.5|25|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61681:75212"|"61681:2311453"
"H1"||"H"||1||0|||25|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|85|92.5|100|80|85|90||11.7|||0.2|||0.4|||0.9|||3.5|||6.7|||69.8||||||||15|18.5|22||||2|3|4||||1.1|1.2|1.3|||||1.26|||4|9|14|0.19|0.2|0.21|||||27.3|||12.1|||49||0|1.5|2.9|30|32.5|35|0|2.5|5|0|2|5|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10|12.5|15|||||||5.6|5.8|6|||||||||||||||||||||||||||||||||"61682:75215"|"61682:2311468"
"H2"||"H"||2||25|||46|||||0|0|0|0|0|0|100|100|100|100|100|100|95|98|100|85|90|95||7.1|||0.4|||0.6|||1|||2.2|||2.9|||64.9||||||||22|28|30||||1|1.5|2||||1.15|1.25|1.3|||||1.31|||4|9|14|0.19|0.2|0.21|||||30.2|||15.7|||49||0|1.5|2.9|30|32|35|5|8|10|4|7|10|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61682:75215"|"61682:2311469"
"H3"||"H"||3||46|||117|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0.5|1.25|2||||1.2|1.25|1.3|||||1.43|||4|9|14|0.19|0.2|0.21|||||31|||16.9|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61682:75215"|"61682:2317559"
"H4"||"H"||4||117|||152|||||0|0|0|0|0|0|75|88|100|70|85|100|65|83|100|60|80|100||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||0|0.25|0.5||||1.3|1.4|1.5|||||1.62|||1.4|3|4|0.15|0.16|0.17|||||29.8|||23.3|||37||3|4.5|5.9|40|45|50|15|20|25|7|16|29|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|20|22.5|25|||||||5.1|5.3|5.5|||||||||||||||||||||||||||||||||"61682:75215"|"61682:2311471"
"H1"||"H"||1||0|||38|||||0|0|0|0|0|0|95|97.5|100|90|95|100|80|90|100|75|85|95||20|||0.2|||0.5|||1.3|||5.8|||12.2|||49||||||||27|31|35||||4|5|6||||1.2|1.3|1.4|||||1.49|||4|9|14|0.18|0.19|0.2|||||33.1|||21.3|||43||3|4.5|5.9|35|37.5|40|10|12.5|15|7|11|16|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|20|25|30|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"61683:75220"|"61683:157288"
"H2"||"H"||2||38|||122|||||0|0|0|0|0|0|95|97.5|100|90|95|100|85|92.5|100|80|87.5|95||7.1|||0.5|||0.8|||1.1|||2.2|||2.5|||52.9||||||||35|40|45||||0.5|2.25|4||||1.2|1.3|1.4|||||1.49|||1.4|3|4|0.18|0.19|0.2|||||33.9|||22.7|||45||3|4.5|5.9|45|47.5|50|20|22.5|25|16|21|27|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|20|25|30|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"61683:75220"|"61683:157289"
"H3"||"H"||3||122|||152|||||0|0|0|0|0|0|85|88|100|60|80|100|55|78|100|40|60|80||34.7|||3.1|||4.4|||6|||10.9|||10.3|||37.8||||||||20|27.5|35||||0|0.25|0.5||||1.2|1.3|1.4|||||1.51|||4|9|14|0.18|0.19|0.2|||||26.2|||13|||38||3|4.5|5.9|30|35|40|5|10|15|0|4|12|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"61683:75220"|"61683:157290"
